"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722011573211,0,0,0,0,0,0,0,0,0,0.868396,0.487609,-0.090139,0,0,0,0,0,0
1722011574233,0,0,0,0,0,0,0,0,0,0.864147,0.494983,-0.090785,0,0,0,0,0,0
1722011575357,0,0,0,0,0,0,0,0,0,0.864623,0.494161,-0.090725,0,0,0,0,0,0
1722011576085,0,0,0,0,0,0,0,0,0,0.864529,0.494284,-0.090959,0,0,0,0,0,0
1722011577265,0,0,0,0,0,0,0,0,0,0.864623,0.49419,-0.090571,0,0,0,0,0,0
1722011579042,0,0,0,0,0,0,0,0,0,0.852374,0.515178,-0.089725,0,0,0,0,0,0
1722011580871,0,0,0,0,0,0,0,0,0,0.838382,0.538003,-0.087571,0,0,0,0,0,0
1722011581752,0,0,0,0,0,0,0,0,0,0.838355,0.538075,-0.087383,0,0,0,0,0,0
1722011582851,0,0,0,0,0,0,0,0,0,0.838381,0.537958,-0.087857,0,0,0,0,0,0
1722011583842,0,0,0,0,0,0,0,0,0,0.838093,0.538373,-0.088058,0,0,0,0,0,0
1722011585178,0,0,0,0,0,0,0,0,0,0.837997,0.538531,-0.088005,0,0,0,0,0,0
1722011585910,0,0,0,0,0,0,0,0,0,0.813219,0.575463,-0.086697,0,0,0,0,0,0
1722011589190,0,0,0,0,0,0,0,0,0,0.808071,0.582536,-0.087596,0,0,0,0,0,0
1722011590088,0,0,0,0,0,0,0,0,0,0.807961,0.582579,-0.088322,0,0,0,0,0,0
1722011591121,0,0,0,0,0,0,0,0,0,0.808119,0.582371,-0.088248,0,0,0,0,0,0
1722011591895,0,0,0,0,0,0,0,0,0,0.807603,0.583057,-0.088443,0,0,0,0,0,0
1722011593018,0,0,0,0,0,0,0,0,0,0.809829,0.57965,-0.090456,0,0,0,0,0,0
1722011593790,0,0,0,0.6246,0.7784,-0.062998,0,0,0,0.788875,0.608138,-0.088573,0,0,0,0,0,0
1722011594870,0,0,0,0.623936,0.778908,-0.06329,0,0,0,0.788761,0.608323,-0.088316,0,0,0,0,0,0
1722011595644,0,0,0,0.623957,0.778885,-0.063376,0,0,0,0.788733,0.608312,-0.08864,0,0,0,0,0,0
1722011597067,0,0,0,0.623672,0.779111,-0.063402,0,0,0,0.789147,0.607749,-0.08881,0,0,0,0,0,0
1722011597842,0,0,0,0.612445,0.787978,-0.063257,0,0,0,0.79179,0.604296,-0.088857,0,0,0,0,0,0
1722011599133,0,0,0,0.602972,0.79526,-0.063147,0,0,0,0.782139,0.616924,-0.087537,0,0,0,0,0,0
1722011599932,0,0,0,0.602007,0.795951,-0.063636,0,0,0,0.782088,0.616854,-0.088487,0,0,0,0,0,0
1722011601028,0,0,0,0.601767,0.796148,-0.063443,0,0,0,0.78134,0.617968,-0.087309,0,0,0,0,0,0
1722011601761,0,0,0,0.602835,0.795433,-0.062265,0,0,0,0.78262,0.616496,-0.086249,0,0,0,0,0,0
1722011602884,0,0,0,0.594924,0.801369,-0.062234,0,0,0,0.780448,0.619407,-0.08507,0,0,0,0,0,0
1722011603914,0,0,0,0.587717,0.806704,-0.06179,0,0,0,0.781591,0.618001,-0.084797,0,0,0,0,0,0
1722011605122,0,0,0,0.588597,0.806075,-0.061619,0,0,0,0.779863,0.620167,-0.084891,0,0,0,0,0,0
1722011605905,0,0,0,0.588887,0.805857,-0.061701,0,0,0,0.780028,0.619959,-0.084894,0,0,0,0,0,0
1722011610056,0,0,0,0.588938,0.805834,-0.061519,0,0,0,0.779321,0.620914,-0.084401,0,0,0,0,0,0
1722011611112,0,0,0,0.589108,0.805747,-0.061029,0,0,0,0.77966,0.620508,-0.08426,0,0,0,0,0,0
1722011611861,0,0,0,0.590256,0.804877,-0.061401,0,0,0,0.779676,0.620479,-0.084326,0,0,0,0,0,0
1722011612963,0,0,0,0.589996,0.805075,-0.061311,0,0,0,0.778927,0.621452,-0.084084,0,0,0,0,0,0
1722011613737,0,0,0,0.589764,0.805284,-0.0608,0,0,0,0.77916,0.621067,-0.084768,0,0,0,0,0,0
1722011614812,0,0,0,0.586293,0.807791,-0.061114,0,0,0,0,0,0,0,0,0,0,0,0
