"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722012453171,0,0,0,0,0,0,0,0,0,0,0,0,-0.053539,-0.285626,-0.956845,0,0,0
1722012454078,0,0,0,0,0,0,0,0,0,0,0,0,-0.053866,-0.285929,-0.956735,0,0,0
1722012454978,0,0,0,0,0,0,0,0,0,0,0,0,-0.054117,-0.285359,-0.956892,0,0,0
1722012455907,0,0,0,0,0,0,0,0,0,0,0,0,-0.054469,-0.285854,-0.956724,0,0,0
1722012456771,0,0,0,0,0,0,0,0,0,0,0,0,-0.055288,-0.288543,-0.955869,0,0,0
1722012457779,0,0,0,0,0,0,0,0,0,0,0,0,-0.061613,-0.35515,-0.932777,0,0,0
1722012458901,0,0,0,0,0,0,0,0,0,0,0,0,-0.062254,-0.364089,-0.929281,0,0,0
1722012459720,0,0,0,0,0,0,0,0,0,0,0,0,-0.062249,-0.363163,-0.929644,0,0,0
1722012461142,0,0,0,0,0,0,0,0,0,0,0,0,-0.062255,-0.363389,-0.929555,0,0,0
1722012461916,0,0,0,0,0,0,0,0,0,0,0,0,-0.061525,-0.363468,-0.929573,0,0,0
1722012463208,0,0,0,0,0,0,0,0,0,0,0,0,-0.061646,-0.36356,-0.929529,0,0,0
1722012464063,0,0,0,0,0,0,0,0,0,0,0,0,-0.061468,-0.363144,-0.929703,0,0,0
1722012465060,0,0,0,0,0,0,0,0,0,0,0,0,-0.062151,-0.36236,-0.929964,0,0,0
1722012465879,0,0,0,0,0,0,0,0,0,0,0,0,-0.06205,-0.371892,-0.9262,0,0,0
1722012466785,0,0,0,0,0,0,0,0,0,0,0,0,-0.063443,-0.419784,-0.905404,0,0,0
1722012467773,0,0,0,0,0,0,0,0,0,0,0,0,-0.06377,-0.420312,-0.905136,0,0,0
1722012468807,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964,-0.421082,-0.904834,0,0,0
1722012469714,0,0,0,0,0,0,0,0,0,0,0,0,-0.062751,-0.420904,-0.904932,0,0,0
