"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722010897964,0,0,0,0,0,0,0,0,0,0,0,0,-0.444982,0.00368,-0.895532,0,0,0
1722010899392,0,0,0,0,0,0,0,0,0,0,0,0,-0.445209,0.003404,-0.89542,0,0,0
1722010900247,0,0,0,0,0,0,0,0,0,0,0,0,-0.445597,0.003562,-0.895227,0,0,0
1722010901322,0,0,0,0,0,0,0,0,0,0,0,0,-0.44454,0.003272,-0.895753,0,0,0
1722010902142,0,0,0,0,0,0,0,0,0,0,0,0,-0.444363,0.003277,-0.895841,0,0,0
1722010903220,0,0,0,0,0,0,0,0,0,0,0,0,-0.444518,0.003658,-0.895762,0,0,0
1722010903953,0,0,0,0,0,0,0,0,0,0,0,0,-0.443826,0.003389,-0.896107,0,0,0
1722010905116,0,0,0,0,0,0,0,0,0,0,0,0,-0.443918,0.004333,-0.896057,0,0,0
1722010905843,0,0,0,0,0,0,0,0,0,0,0,0,-0.404842,0.005947,-0.914368,0,0,0
1722010907010,0,0,0,0,0,0,0,0,0,0,0,0,-0.395818,0.006513,-0.918306,0,0,0
1722010907655,0,0,0,0,0,0,0,0,0,0,0,0,-0.394961,0.007915,-0.918664,0,0,0
1722010908731,0,0,0,0,0,0,0,0,0,0,0,0,-0.394531,0.009189,-0.918837,0,0,0
1722010909776,0,0,0,0,0,0,0,0,0,0,0,0,-0.393752,0.00996,-0.919163,0,0,0
1722010913181,0,0,0,0,0,0,0,0,0,0,0,0,-0.394016,0.009613,-0.919053,0,0,0
1722010913801,0,0,0,0,0,0,0,0,0,0,0,0,-0.378128,0.009169,-0.925708,0,0,0
1722010915109,0,0,0,0,0,0,0,0,0,0,0,0,-0.362923,0.007791,-0.931787,0,0,0
1722010915951,0,0,0,0,0,0,0,0,0,0,0,0,-0.362973,0.008785,-0.931758,0,0,0
1722010916923,0,0,0,0,0,0,0,0,0,0,0,0,-0.362681,0.008404,-0.931876,0,0,0
1722010917794,0,0,0,0,0,0,0,0,0,0,0,0,-0.362138,0.008342,-0.932087,0,0,0
1722010919157,0,0,0,0,0,0,0,0,0,0,0,0,-0.36209,0.008238,-0.932107,0,0,0
1722010919977,0,0,0,0,0,0,0,0,0,0,0,0,-0.362899,0.008506,-0.93179,0,0,0
1722010921399,0,0,0,0,0,0,0,0,0,0,0,0,-0.361951,0.008355,-0.93216,0,0,0
1722010922174,0,0,0,0,0,0,0,0,0,0,0,0,-0.316419,0.008215,-0.948584,0,0,0
1722010923249,0,0,0,0,0,0,0,0,0,0,0,0,-0.303116,0.008588,-0.952915,0,0,0
1722010924070,0,0,0,0,0,0,0,0,0,0,0,0,-0.303599,0.008284,-0.952764,0,0,0
1722010931187,0,0,0,0,0,0,0,0,0,0,0,0,-0.208883,0.010641,-0.977883,0,0,0
1722010931932,0,0,0,0,0,0,0,0,0,0,0,0,-0.20986,0.010472,-0.977675,0,0,0
1722010933027,0,0,0,0,0,0,0,0,0,0,0,0,-0.210004,0.010132,-0.977648,0,0,0
1722010935192,0,0,0,0,0,0,0,0,0,0,0,0,-0.210503,0.009217,-0.97755,0,0,0
1722010936024,0,0,0,0,0,0,0,0,0,0,0,0,-0.210955,0.009415,-0.97745,0,0,0
1722010936991,0,0,0,0,0,0,0,0,0,0,0,0,-0.209195,0.008441,-0.977838,0,0,0
1722010937818,0,0,0,0,0,0,0,0,0,0,0,0,-0.156976,0.007765,-0.987572,0,0,0
1722010938802,0,0,0,0,0,0,0,0,0,0,0,0,-0.136943,0.007194,-0.990553,0,0,0
1722010939663,0,0,0,0,0,0,0,0,0,0,0,0,-0.13629,0.007447,-0.990641,0,0,0
1722010940826,0,0,0,0,0,0,0,0,0,0,0,0,-0.136396,0.00669,-0.990632,0,0,0
1722010941772,0,0,0,0,0,0,0,0,0,0,0,0,-0.13632,0.007558,-0.990636,0,0,0
1722010942939,0,0,0,0,0,0,0,0,0,0,0,0,-0.136807,0.006986,-0.990573,0,0,0
1722010943756,0,0,0,0,0,0,0,0,0,0,0,0,-0.136453,0.007933,-0.990615,0,0,0
1722010947158,0,0,0,0,0,0,0,0,0,0,0,0,-0.058869,0.003769,-0.998259,0,0,0
1722010949276,0,0,0,0,0,0,0,0,0,0,0,0,-0.055801,0.003432,-0.998436,0,0,0
1722010950144,0,0,0,0,0,0,0,0,0,0,0,0,-0.055701,0.004292,-0.998438,0,0,0
1722010951163,0,0,0,0,0,0,0,0,0,0,0,0,-0.054119,0.004724,-0.998523,0,0,0
1722010951957,0,0,0,0,0,0,0,0,0,0,0,0,-0.052646,0.006256,-0.998594,0,0,0
1722010953018,0,0,0,0,0,0,0,0,0,0,0,0,-0.049729,0.007477,-0.998735,0,0,0
